search,input_length,date,time,datetime
,41,12/7/18,3:15:08,12/7/18 3:15
,32,12/7/18,3:14:12,12/7/18 3:14
,38,12/7/18,3:09:54,12/7/18 3:09
,24,12/7/18,3:07:18,12/7/18 3:07
,31,12/7/18,3:07:21,12/7/18 3:07
,33,12/7/18,3:06:41,12/7/18 3:06
,27,12/7/18,3:06:37,12/7/18 3:06
,29,12/7/18,3:05:14,12/7/18 3:05
,44,12/7/18,3:03:36,12/7/18 3:03
,20,12/7/18,3:02:58,12/7/18 3:02
,22,12/7/18,2:59:52,12/7/18 2:59
,8,12/7/18,2:59:34,12/7/18 2:59
,24,12/7/18,2:58:09,12/7/18 2:58
,21,12/7/18,2:56:38,12/7/18 2:56
,39,12/7/18,2:53:35,12/7/18 2:53
,31,12/7/18,2:52:06,12/7/18 2:52
,28,12/7/18,2:49:58,12/7/18 2:49
,9,12/7/18,2:48:15,12/7/18 2:48
,53,12/7/18,2:47:51,12/7/18 2:47
,48,12/7/18,2:46:54,12/7/18 2:46
,42,12/7/18,2:40:17,12/7/18 2:40
,25,12/7/18,2:37:56,12/7/18 2:37
,26,12/7/18,2:34:28,12/7/18 2:34
,30,12/7/18,2:30:24,12/7/18 2:30
,28,12/7/18,2:19:05,12/7/18 2:19
,11,11/20/18,17:37:10,11/20/18 17:37
,15,11/18/18,16:42:44,11/18/18 16:42
,27,11/18/18,14:57:24,11/18/18 14:57
,35,11/18/18,14:57:34,11/18/18 14:57
,36,11/18/18,14:54:44,11/18/18 14:54
,49,11/18/18,14:52:27,11/18/18 14:52
,22,11/18/18,14:51:03,11/18/18 14:51
,26,11/18/18,14:50:11,11/18/18 14:50
,36,11/18/18,14:49:54,11/18/18 14:49
,37,11/18/18,14:48:14,11/18/18 14:48
,48,11/18/18,14:41:46,11/18/18 14:41
,39,11/18/18,14:39:04,11/18/18 14:39
,31,11/18/18,14:34:32,11/18/18 14:34
,12,11/18/18,4:14:53,11/18/18 4:14
,12,11/18/18,4:05:13,11/18/18 4:05
,12,11/18/18,3:45:10,11/18/18 3:45
,24,11/18/18,3:44:54,11/18/18 3:44
,24,11/18/18,3:43:45,11/18/18 3:43
,17,11/18/18,3:41:10,11/18/18 3:41
,17,11/18/18,3:39:02,11/18/18 3:39
,30,11/18/18,3:34:43,11/18/18 3:34
,12,11/18/18,1:54:18,11/18/18 1:54
,23,11/17/18,23:23:27,11/17/18 23:23
,38,11/17/18,23:23:34,11/17/18 23:23
,35,11/17/18,23:22:54,11/17/18 23:22
,28,11/17/18,23:22:19,11/17/18 23:22
,24,11/17/18,22:54:06,11/17/18 22:54
,24,11/17/18,22:47:57,11/17/18 22:47
,22,11/17/18,22:42:44,11/17/18 22:42
,29,11/17/18,21:58:40,11/17/18 21:58
,49,11/17/18,21:55:56,11/17/18 21:55
,34,11/17/18,21:53:53,11/17/18 21:53
,37,11/17/18,21:33:26,11/17/18 21:33
,9,11/17/18,18:40:30,11/17/18 18:40
,34,11/17/18,18:25:04,11/17/18 18:25
,24,11/17/18,18:24:56,11/17/18 18:24
,34,11/17/18,18:18:35,11/17/18 18:18
,26,11/17/18,17:07:23,11/17/18 17:07
,18,11/17/18,15:48:03,11/17/18 15:48
,29,11/17/18,15:31:17,11/17/18 15:31
,38,11/17/18,15:30:40,11/17/18 15:30
,26,11/17/18,15:29:59,11/17/18 15:29
,30,11/17/18,15:17:27,11/17/18 15:17
,14,11/17/18,3:59:42,11/17/18 3:59
,25,11/16/18,3:52:25,11/16/18 3:52
,22,11/16/18,3:49:23,11/16/18 3:49
,28,11/15/18,16:33:41,11/15/18 16:33
,39,11/15/18,14:15:12,11/15/18 14:15
,20,11/15/18,14:01:43,11/15/18 14:01
,32,11/15/18,13:45:35,11/15/18 13:45
,31,11/15/18,2:40:07,11/15/18 2:40
,24,11/15/18,2:34:09,11/15/18 2:34
,14,11/15/18,2:28:41,11/15/18 2:28
,23,11/15/18,2:24:08,11/15/18 2:24
,17,11/15/18,2:21:39,11/15/18 2:21
,22,11/15/18,2:08:48,11/15/18 2:08
,25,11/15/18,2:08:59,11/15/18 2:08
,17,11/15/18,1:56:07,11/15/18 1:56
,31,11/14/18,3:10:35,11/14/18 3:10
,36,11/14/18,3:10:39,11/14/18 3:10
,28,11/14/18,3:09:35,11/14/18 3:09
,67,11/14/18,3:08:49,11/14/18 3:08
,32,11/13/18,23:45:32,11/13/18 23:45
,28,11/13/18,23:45:41,11/13/18 23:45
,23,11/13/18,22:19:03,11/13/18 22:19
,26,11/13/18,22:02:19,11/13/18 22:02
,13,11/13/18,15:03:02,11/13/18 15:03
,51,11/13/18,14:46:58,11/13/18 14:46
,24,11/13/18,14:15:14,11/13/18 14:15
,22,11/13/18,14:14:43,11/13/18 14:14
,27,11/13/18,2:51:33,11/13/18 2:51
,27,11/13/18,2:51:28,11/13/18 2:51
,36,11/13/18,2:49:01,11/13/18 2:49
,41,11/13/18,2:48:48,11/13/18 2:48
,50,11/12/18,2:24:48,11/12/18 2:24
,33,11/12/18,2:20:16,11/12/18 2:20
,27,11/12/18,2:11:39,11/12/18 2:11
,38,11/12/18,2:10:22,11/12/18 2:10
,37,11/12/18,2:08:01,11/12/18 2:08
,34,11/12/18,1:54:32,11/12/18 1:54
,24,11/12/18,1:54:07,11/12/18 1:54
,42,11/12/18,1:07:28,11/12/18 1:07
,28,11/12/18,0:47:23,11/12/18 0:47
,20,11/11/18,23:02:17,11/11/18 23:02
,30,11/10/18,1:57:14,11/10/18 1:57
,25,11/10/18,1:35:21,11/10/18 1:35
,25,11/10/18,1:35:24,11/10/18 1:35
,21,11/10/18,1:33:22,11/10/18 1:33
,6,11/10/18,1:32:34,11/10/18 1:32
,10,11/10/18,1:32:26,11/10/18 1:32
,14,11/10/18,1:25:19,11/10/18 1:25
,15,11/10/18,1:17:33,11/10/18 1:17
,25,11/10/18,0:22:40,11/10/18 0:22
,20,11/9/18,1:38:02,11/9/18 1:38
,17,11/9/18,1:37:24,11/9/18 1:37
,14,11/9/18,1:31:44,11/9/18 1:31
,42,11/7/18,23:31:30,11/7/18 23:31
,15,11/7/18,23:30:44,11/7/18 23:30
,11,11/7/18,21:58:15,11/7/18 21:58
,34,11/7/18,21:55:17,11/7/18 21:55
,23,11/7/18,18:39:48,11/7/18 18:39
,18,11/7/18,16:32:34,11/7/18 16:32
,15,11/7/18,14:10:33,11/7/18 14:10
,16,11/7/18,2:44:35,11/7/18 2:44
,16,11/7/18,2:04:50,11/7/18 2:04
,16,11/7/18,2:03:56,11/7/18 2:03
,16,11/7/18,2:03:21,11/7/18 2:03
,24,11/5/18,2:14:29,11/5/18 2:14
,13,11/5/18,2:13:21,11/5/18 2:13
,18,11/5/18,2:09:41,11/5/18 2:09
,20,11/5/18,2:08:01,11/5/18 2:08
,20,11/5/18,2:06:59,11/5/18 2:06
,17,11/5/18,2:05:58,11/5/18 2:05
,27,11/5/18,2:05:32,11/5/18 2:05
,33,11/5/18,2:02:26,11/5/18 2:02
,10,11/4/18,21:17:52,11/4/18 21:17
,10,11/4/18,21:10:41,11/4/18 21:10
,11,11/4/18,21:08:58,11/4/18 21:08
,20,11/4/18,21:08:36,11/4/18 21:08
,16,11/4/18,20:46:47,11/4/18 20:46
,11,11/1/18,18:16:28,11/1/18 18:16
,20,11/1/18,3:11:31,11/1/18 3:11
,10,11/1/18,3:10:44,11/1/18 3:10
,16,11/1/18,3:10:51,11/1/18 3:10
,28,11/1/18,3:10:26,11/1/18 3:10
,26,11/1/18,1:06:03,11/1/18 1:06
,8,11/1/18,0:55:55,11/1/18 0:55
,30,11/1/18,0:40:50,11/1/18 0:40
,32,11/1/18,0:38:31,11/1/18 0:38
,35,11/1/18,0:37:17,11/1/18 0:37
,37,11/1/18,0:26:46,11/1/18 0:26
,18,11/1/18,0:24:35,11/1/18 0:24
,15,11/1/18,0:24:15,11/1/18 0:24
,18,11/1/18,0:23:35,11/1/18 0:23
,65,11/1/18,0:18:24,11/1/18 0:18
,29,11/1/18,0:17:43,11/1/18 0:17
,33,11/1/18,0:14:41,11/1/18 0:14
,20,10/31/18,13:40:00,10/31/18 13:40
,10,10/31/18,13:31:22,10/31/18 13:31
,24,10/31/18,3:23:07,10/31/18 3:23
,12,10/31/18,3:12:31,10/31/18 3:12
,22,10/31/18,3:12:27,10/31/18 3:12
,18,10/31/18,3:00:14,10/31/18 3:00
,24,10/31/18,2:55:46,10/31/18 2:55
,23,10/31/18,2:55:44,10/31/18 2:55
,17,10/31/18,2:50:13,10/31/18 2:50
,20,10/31/18,2:50:42,10/31/18 2:50
,15,10/31/18,2:46:47,10/31/18 2:46
,13,10/31/18,2:45:57,10/31/18 2:45
,14,10/31/18,2:26:18,10/31/18 2:26
,27,10/31/18,2:22:32,10/31/18 2:22
,12,10/30/18,2:33:03,10/30/18 2:33
,20,10/30/18,2:33:38,10/30/18 2:33
,19,10/30/18,2:33:28,10/30/18 2:33
,20,10/30/18,2:33:24,10/30/18 2:33
,14,10/30/18,2:30:27,10/30/18 2:30
,9,10/30/18,2:24:56,10/30/18 2:24
,20,10/30/18,2:24:19,10/30/18 2:24
,40,10/30/18,2:21:47,10/30/18 2:21
,17,10/30/18,2:21:32,10/30/18 2:21
,35,10/30/18,1:38:26,10/30/18 1:38
,8,10/30/18,1:35:35,10/30/18 1:35
,17,10/30/18,0:50:51,10/30/18 0:50
,20,10/30/18,0:46:13,10/30/18 0:46
,10,10/30/18,0:36:51,10/30/18 0:36
,20,10/30/18,0:30:44,10/30/18 0:30
,26,10/30/18,0:13:02,10/30/18 0:13
,15,10/29/18,23:48:20,10/29/18 23:48
,15,10/29/18,23:44:26,10/29/18 23:44
,20,10/29/18,23:40:26,10/29/18 23:40
,44,10/29/18,23:30:24,10/29/18 23:30
,8,10/27/18,16:36:00,10/27/18 16:36
,18,10/27/18,16:36:17,10/27/18 16:36
,18,10/27/18,5:59:15,10/27/18 5:59
,10,10/26/18,1:53:06,10/26/18 1:53
,21,10/26/18,1:53:23,10/26/18 1:53
,32,10/26/18,0:06:34,10/26/18 0:06
,7,10/26/18,0:05:57,10/26/18 0:05
,14,10/25/18,23:14:46,10/25/18 23:14
,8,10/25/18,23:14:10,10/25/18 23:14
,18,10/25/18,23:12:52,10/25/18 23:12
,19,10/25/18,23:04:27,10/25/18 23:04
,13,10/25/18,23:01:44,10/25/18 23:01
,27,10/25/18,2:35:18,10/25/18 2:35
,21,10/23/18,3:20:55,10/23/18 3:20
,31,10/22/18,23:44:54,10/22/18 23:44
,20,10/22/18,23:42:52,10/22/18 23:42
,29,10/22/18,23:41:22,10/22/18 23:41
,24,10/22/18,23:41:59,10/22/18 23:41
,29,10/22/18,23:38:26,10/22/18 23:38
,20,10/22/18,23:24:20,10/22/18 23:24
,23,10/22/18,23:19:34,10/22/18 23:19
,18,10/22/18,23:19:24,10/22/18 23:19
,15,10/22/18,23:17:21,10/22/18 23:17
,24,10/22/18,23:09:31,10/22/18 23:09
,6,10/22/18,2:37:02,10/22/18 2:37
,15,10/22/18,2:33:16,10/22/18 2:33
,16,10/22/18,2:20:54,10/22/18 2:20
,16,10/22/18,1:55:20,10/22/18 1:55
,9,10/22/18,1:43:23,10/22/18 1:43
,22,10/22/18,1:24:00,10/22/18 1:24
,23,10/21/18,22:44:10,10/21/18 22:44
,23,10/21/18,22:44:20,10/21/18 22:44
,25,10/21/18,22:20:53,10/21/18 22:20
,16,10/21/18,22:18:20,10/21/18 22:18
,17,10/21/18,22:16:47,10/21/18 22:16
,20,10/21/18,22:14:37,10/21/18 22:14
,32,10/21/18,22:10:02,10/21/18 22:10
,28,10/21/18,22:06:35,10/21/18 22:06
,36,10/21/18,22:04:47,10/21/18 22:04
,21,10/21/18,21:55:17,10/21/18 21:55
,14,10/21/18,21:52:29,10/21/18 21:52
,27,10/21/18,21:50:26,10/21/18 21:50
,22,10/21/18,21:49:42,10/21/18 21:49
,21,10/21/18,21:36:56,10/21/18 21:36
,29,10/21/18,21:36:54,10/21/18 21:36
,21,10/21/18,21:36:04,10/21/18 21:36
,26,10/21/18,21:35:20,10/21/18 21:35
,35,10/21/18,21:35:40,10/21/18 21:35
,28,10/21/18,21:32:37,10/21/18 21:32
,24,10/21/18,21:32:10,10/21/18 21:32
,15,10/21/18,21:31:24,10/21/18 21:31
,17,10/21/18,21:28:48,10/21/18 21:28
,12,10/21/18,21:11:50,10/21/18 21:11
,4,10/21/18,20:58:19,10/21/18 20:58
,29,10/21/18,18:38:38,10/21/18 18:38
,37,10/21/18,18:31:01,10/21/18 18:31
,37,10/21/18,18:31:09,10/21/18 18:31
,28,10/21/18,18:30:44,10/21/18 18:30
,36,10/21/18,18:30:59,10/21/18 18:30
,28,10/21/18,18:28:59,10/21/18 18:28
,11,10/21/18,18:15:25,10/21/18 18:15
,15,10/21/18,18:14:37,10/21/18 18:14
,36,10/21/18,18:13:40,10/21/18 18:13
,32,10/21/18,17:09:21,10/21/18 17:09
,25,10/21/18,17:04:28,10/21/18 17:04
,23,10/21/18,16:56:42,10/21/18 16:56
,21,10/21/18,16:51:03,10/21/18 16:51
,15,10/21/18,16:37:13,10/21/18 16:37
,23,10/21/18,16:34:26,10/21/18 16:34
,14,10/21/18,16:28:58,10/21/18 16:28
,23,10/21/18,16:26:48,10/21/18 16:26
,20,10/21/18,16:22:29,10/21/18 16:22
,22,10/21/18,15:48:36,10/21/18 15:48
,35,10/21/18,15:43:24,10/21/18 15:43
,17,10/20/18,15:32:21,10/20/18 15:32
,22,10/20/18,15:28:24,10/20/18 15:28
,18,10/16/18,4:42:10,10/16/18 4:42
,17,10/16/18,4:42:10,10/16/18 4:42
,26,10/16/18,4:42:20,10/16/18 4:42
,25,10/16/18,4:20:07,10/16/18 4:20
,21,10/16/18,4:19:48,10/16/18 4:19
,27,10/16/18,4:19:57,10/16/18 4:19
,31,10/16/18,4:18:01,10/16/18 4:18
,47,10/16/18,4:10:31,10/16/18 4:10
,40,10/16/18,4:10:51,10/16/18 4:10
,29,10/16/18,4:00:45,10/16/18 4:00
,26,10/16/18,4:00:45,10/16/18 4:00
,28,10/14/18,23:02:28,10/14/18 23:02
,29,10/14/18,5:29:32,10/14/18 5:29
,23,10/14/18,5:29:34,10/14/18 5:29
,32,10/14/18,5:16:16,10/14/18 5:16
,33,10/14/18,5:16:59,10/14/18 5:16
,11,10/14/18,4:28:47,10/14/18 4:28
,47,10/14/18,3:43:43,10/14/18 3:43
,45,10/14/18,3:43:35,10/14/18 3:43
,22,10/14/18,3:40:53,10/14/18 3:40
,32,10/11/18,6:58:53,10/11/18 6:58
,37,10/11/18,6:56:51,10/11/18 6:56
,32,10/11/18,6:48:16,10/11/18 6:48
,32,10/11/18,6:47:48,10/11/18 6:47
,17,10/11/18,6:37:24,10/11/18 6:37
,15,10/11/18,6:14:22,10/11/18 6:14
,60,10/11/18,6:14:21,10/11/18 6:14
,29,10/11/18,6:14:22,10/11/18 6:14
,32,10/11/18,6:02:30,10/11/18 6:02
,22,10/11/18,6:01:58,10/11/18 6:01
,6,10/11/18,5:30:35,10/11/18 5:30
,17,10/11/18,5:23:08,10/11/18 5:23
,60,10/11/18,5:23:08,10/11/18 5:23
,42,10/4/18,6:22:01,10/4/18 6:22
,33,10/4/18,6:20:38,10/4/18 6:20
,18,10/4/18,0:36:09,10/4/18 0:36
,22,10/4/18,0:34:12,10/4/18 0:34
,30,10/4/18,0:22:21,10/4/18 0:22
,35,10/4/18,0:22:28,10/4/18 0:22
,42,10/4/18,0:22:42,10/4/18 0:22
,17,10/3/18,21:49:42,10/3/18 21:49
,21,10/3/18,21:41:16,10/3/18 21:41
,11,10/3/18,21:26:53,10/3/18 21:26
,9,10/3/18,21:26:55,10/3/18 21:26
,21,10/3/18,21:23:54,10/3/18 21:23
,10,10/1/18,5:45:15,10/1/18 5:45
,12,9/29/18,11:49:53,9/29/18 11:49
,29,9/27/18,8:27:16,9/27/18 8:27
,23,9/27/18,8:26:06,9/27/18 8:26
,20,9/27/18,8:17:16,9/27/18 8:17
,33,9/27/18,8:14:33,9/27/18 8:14
,25,9/27/18,7:48:05,9/27/18 7:48
,20,9/27/18,7:32:59,9/27/18 7:32
,60,9/27/18,7:32:59,9/27/18 7:32
,62,9/27/18,7:14:00,9/27/18 7:14
,33,9/27/18,7:14:00,9/27/18 7:14
,23,9/27/18,7:13:17,9/27/18 7:13
,20,9/22/18,8:42:27,9/22/18 8:42
,23,9/22/18,8:42:09,9/22/18 8:42
,20,9/19/18,21:47:03,9/19/18 21:47
,22,9/19/18,21:43:30,9/19/18 21:43
,25,9/19/18,21:01:39,9/19/18 21:01
,14,9/19/18,20:41:27,9/19/18 20:41
,16,9/19/18,20:39:35,9/19/18 20:39
,1,9/19/18,20:29:24,9/19/18 20:29
,17,9/19/18,20:27:56,9/19/18 20:27
,8,9/19/18,20:24:48,9/19/18 20:24
,17,9/19/18,19:52:01,9/19/18 19:52
,18,9/19/18,19:50:44,9/19/18 19:50
,10,9/19/18,19:49:11,9/19/18 19:49
,8,9/19/18,19:46:52,9/19/18 19:46
,3,9/19/18,19:46:34,9/19/18 19:46
,1,9/19/18,19:32:07,9/19/18 19:32
,8,9/19/18,19:32:11,9/19/18 19:32
,22,9/12/18,23:17:41,9/12/18 23:17
,22,9/12/18,23:13:54,9/12/18 23:13
,28,9/12/18,21:21:56,9/12/18 21:21
,19,9/12/18,20:22:30,9/12/18 20:22
,16,9/12/18,20:22:01,9/12/18 20:22
,41,9/12/18,20:08:36,9/12/18 20:08
,46,9/12/18,20:08:50,9/12/18 20:08
,37,9/12/18,19:59:46,9/12/18 19:59
,39,9/12/18,19:45:49,9/12/18 19:45
,30,9/6/18,7:53:34,9/6/18 7:53
,21,9/6/18,7:52:47,9/6/18 7:52
,31,9/6/18,7:19:24,9/6/18 7:19
,74,9/2/18,23:58:05,9/2/18 23:58
,38,9/2/18,23:57:05,9/2/18 23:57
,34,9/2/18,23:56:45,9/2/18 23:56
,20,9/2/18,23:56:52,9/2/18 23:56
,29,9/2/18,23:39:07,9/2/18 23:39
,30,9/2/18,23:24:33,9/2/18 23:24
,25,9/2/18,23:20:46,9/2/18 23:20
,29,9/2/18,23:16:17,9/2/18 23:16
,34,9/2/18,22:49:43,9/2/18 22:49
,20,9/2/18,22:49:11,9/2/18 22:49
,4,9/2/18,22:49:17,9/2/18 22:49
,31,8/28/18,19:52:10,8/28/18 19:52
,12,8/28/18,18:58:33,8/28/18 18:58
,17,8/28/18,18:54:56,8/28/18 18:54
,22,8/28/18,18:52:01,8/28/18 18:52
,15,8/28/18,18:38:36,8/28/18 18:38
,37,8/28/18,18:32:04,8/28/18 18:32
,24,8/28/18,18:25:54,8/28/18 18:25
,25,8/24/18,23:26:35,8/24/18 23:26
,9,8/24/18,23:17:00,8/24/18 23:17
,22,8/24/18,22:34:55,8/24/18 22:34
,27,8/24/18,22:28:24,8/24/18 22:28
,32,8/24/18,22:24:11,8/24/18 22:24
,35,8/24/18,22:24:15,8/24/18 22:24
,34,8/24/18,22:23:44,8/24/18 22:23
,29,8/24/18,22:09:29,8/24/18 22:09
,36,8/24/18,22:05:26,8/24/18 22:05
,13,8/24/18,21:55:47,8/24/18 21:55
,24,8/7/18,4:03:12,8/7/18 4:03
,19,8/7/18,4:03:17,8/7/18 4:03
,24,8/7/18,3:56:22,8/7/18 3:56
,23,8/7/18,3:56:06,8/7/18 3:56
,32,8/7/18,3:55:28,8/7/18 3:55
,17,8/7/18,3:54:55,8/7/18 3:54
,18,8/5/18,4:31:15,8/5/18 4:31
,40,8/5/18,4:27:35,8/5/18 4:27
,21,8/5/18,1:26:12,8/5/18 1:26
,26,8/5/18,0:41:58,8/5/18 0:41
,34,8/5/18,0:29:46,8/5/18 0:29
,31,8/5/18,0:29:39,8/5/18 0:29
,10,8/3/18,15:54:41,8/3/18 15:54
,16,8/3/18,5:54:48,8/3/18 5:54
,8,8/3/18,5:52:11,8/3/18 5:52
,39,8/2/18,16:10:37,8/2/18 16:10
,38,8/2/18,16:10:35,8/2/18 16:10
,61,8/2/18,16:10:30,8/2/18 16:10
,63,8/2/18,16:01:49,8/2/18 16:01
,62,8/2/18,16:01:55,8/2/18 16:01
,62,8/2/18,16:01:52,8/2/18 16:01
,61,8/2/18,16:01:53,8/2/18 16:01
,19,8/1/18,4:43:01,8/1/18 4:43
,20,8/1/18,4:28:29,8/1/18 4:28
,5,8/1/18,4:23:49,8/1/18 4:23
,15,7/26/18,17:37:52,7/26/18 17:37
,26,7/26/18,17:27:31,7/26/18 17:27
,10,7/26/18,17:00:30,7/26/18 17:00
,12,7/26/18,16:49:59,7/26/18 16:49
,12,7/26/18,16:49:40,7/26/18 16:49
,20,7/26/18,16:44:57,7/26/18 16:44
,20,7/26/18,16:44:50,7/26/18 16:44
,30,7/26/18,16:44:50,7/26/18 16:44
,12,7/26/18,16:43:23,7/26/18 16:43
,12,7/26/18,16:43:19,7/26/18 16:43
,14,7/26/18,16:40:33,7/26/18 16:40
,18,7/26/18,16:40:41,7/26/18 16:40
,18,7/26/18,16:39:51,7/26/18 16:39
,30,7/26/18,16:28:15,7/26/18 16:28
,52,7/26/18,16:28:25,7/26/18 16:28
,50,7/26/18,6:02:09,7/26/18 6:02
,31,7/26/18,6:00:55,7/26/18 6:00
,17,7/26/18,5:58:39,7/26/18 5:58
,26,7/26/18,5:25:44,7/26/18 5:25
,35,7/26/18,5:19:23,7/26/18 5:19
,23,7/26/18,5:16:19,7/26/18 5:16
,24,7/26/18,5:15:58,7/26/18 5:15
,37,7/26/18,5:14:11,7/26/18 5:14
,18,7/26/18,2:40:47,7/26/18 2:40
,30,7/26/18,2:29:51,7/26/18 2:29
,25,7/25/18,18:51:13,7/25/18 18:51
,13,7/25/18,18:49:59,7/25/18 18:49
,29,7/25/18,18:34:36,7/25/18 18:34
,19,7/25/18,18:34:21,7/25/18 18:34
,35,7/23/18,5:51:58,7/23/18 5:51
,12,7/23/18,5:50:08,7/23/18 5:50
,38,7/23/18,5:22:59,7/23/18 5:22
,35,7/23/18,5:18:38,7/23/18 5:18
,18,7/23/18,5:04:44,7/23/18 5:04
,26,7/23/18,4:58:14,7/23/18 4:58
,25,7/23/18,4:57:48,7/23/18 4:57
,44,7/23/18,4:53:06,7/23/18 4:53
,23,7/23/18,4:52:26,7/23/18 4:52
,34,7/23/18,4:52:51,7/23/18 4:52
,33,7/23/18,4:48:06,7/23/18 4:48
,14,7/23/18,4:47:05,7/23/18 4:47
,57,7/23/18,3:58:09,7/23/18 3:58
,10,7/23/18,3:52:58,7/23/18 3:52
,11,7/22/18,5:40:38,7/22/18 5:40
,6,7/21/18,16:19:30,7/21/18 16:19
,16,7/21/18,16:19:41,7/21/18 16:19
,18,7/21/18,16:18:10,7/21/18 16:18
,18,7/21/18,16:17:43,7/21/18 16:17
,18,7/21/18,6:30:00,7/21/18 6:30
,52,7/20/18,19:33:02,7/20/18 19:33
,29,7/20/18,19:31:16,7/20/18 19:31
,36,7/20/18,19:31:30,7/20/18 19:31
,17,7/20/18,19:18:16,7/20/18 19:18
,21,7/20/18,19:16:11,7/20/18 19:16
,16,7/20/18,19:16:15,7/20/18 19:16
,13,7/20/18,19:14:34,7/20/18 19:14
,13,7/13/18,18:32:37,7/13/18 18:32
,26,7/13/18,17:57:35,7/13/18 17:57
,15,7/12/18,21:28:41,7/12/18 21:28
,4,7/12/18,19:01:02,7/12/18 19:01
,10,7/12/18,19:00:53,7/12/18 19:00
,43,7/12/18,18:15:43,7/12/18 18:15
,40,7/12/18,18:15:56,7/12/18 18:15
,35,7/12/18,18:15:33,7/12/18 18:15
,13,7/11/18,23:10:07,7/11/18 23:10
,18,7/11/18,22:55:09,7/11/18 22:55
,10,7/11/18,22:54:41,7/11/18 22:54
,24,7/11/18,18:15:21,7/11/18 18:15
,22,7/11/18,1:22:29,7/11/18 1:22
,14,7/11/18,1:21:35,7/11/18 1:21
,19,7/11/18,1:14:20,7/11/18 1:14
,9,7/11/18,1:13:10,7/11/18 1:13
,31,7/11/18,0:59:49,7/11/18 0:59
,28,7/11/18,0:48:28,7/11/18 0:48
,35,7/11/18,0:20:17,7/11/18 0:20
,12,7/7/18,20:24:15,7/7/18 20:24
,20,7/7/18,20:23:54,7/7/18 20:23
,34,7/7/18,20:23:54,7/7/18 20:23
,47,7/6/18,19:00:58,7/6/18 19:00
,32,7/6/18,19:00:36,7/6/18 19:00
,24,7/6/18,18:59:14,7/6/18 18:59
,30,7/6/18,18:58:58,7/6/18 18:58
,17,7/6/18,18:44:30,7/6/18 18:44
,46,7/6/18,18:24:39,7/6/18 18:24
,23,7/6/18,18:22:48,7/6/18 18:22
,27,7/6/18,18:19:43,7/6/18 18:19
,35,7/6/18,18:07:44,7/6/18 18:07
,19,7/6/18,17:57:50,7/6/18 17:57
,23,7/6/18,17:55:05,7/6/18 17:55
,9,7/6/18,17:49:37,7/6/18 17:49
,4,7/4/18,19:51:38,7/4/18 19:51
,18,7/4/18,19:37:51,7/4/18 19:37
,35,7/4/18,16:58:00,7/4/18 16:58
,15,7/4/18,16:51:10,7/4/18 16:51
,10,7/4/18,16:37:08,7/4/18 16:37
,12,7/4/18,16:37:12,7/4/18 16:37
,4,6/30/18,15:58:17,6/30/18 15:58
,11,6/30/18,15:05:04,6/30/18 15:05
,52,6/30/18,15:00:02,6/30/18 15:00
,19,6/30/18,14:09:06,6/30/18 14:09
,24,6/30/18,14:09:50,6/30/18 14:09
,9,6/30/18,14:00:29,6/30/18 14:00
,12,6/30/18,4:18:00,6/30/18 4:18
,38,6/30/18,4:09:26,6/30/18 4:09
,31,6/30/18,3:52:51,6/30/18 3:52
,14,6/30/18,3:41:11,6/30/18 3:41
,18,6/30/18,3:40:39,6/30/18 3:40
,17,6/30/18,2:25:08,6/30/18 2:25
,21,6/30/18,2:21:40,6/30/18 2:21
,22,6/30/18,1:59:16,6/30/18 1:59
,21,6/30/18,1:25:08,6/30/18 1:25
,24,6/30/18,1:23:31,6/30/18 1:23
,39,6/30/18,0:48:05,6/30/18 0:48
,37,6/30/18,0:38:39,6/30/18 0:38
,37,6/30/18,0:37:49,6/30/18 0:37
,37,6/30/18,0:37:42,6/30/18 0:37
,34,6/30/18,0:35:54,6/30/18 0:35
,31,6/30/18,0:35:57,6/30/18 0:35
,37,6/30/18,0:33:01,6/30/18 0:33
,34,6/30/18,0:33:53,6/30/18 0:33
,25,6/30/18,0:32:53,6/30/18 0:32
,25,6/30/18,0:14:29,6/30/18 0:14
,34,6/30/18,0:10:43,6/30/18 0:10
,20,6/30/18,0:09:06,6/30/18 0:09
,40,6/29/18,23:57:30,6/29/18 23:57
,38,6/29/18,23:57:51,6/29/18 23:57
,44,6/29/18,23:56:56,6/29/18 23:56
,31,6/29/18,23:56:42,6/29/18 23:56
,9,6/29/18,23:46:25,6/29/18 23:46
,12,6/29/18,6:05:36,6/29/18 6:05
,33,6/27/18,19:56:59,6/27/18 19:56
,22,6/27/18,19:48:03,6/27/18 19:48
,9,6/27/18,19:45:50,6/27/18 19:45
,9,6/27/18,17:50:48,6/27/18 17:50
,17,6/27/18,17:41:12,6/27/18 17:41
,46,6/27/18,16:35:38,6/27/18 16:35
,30,6/27/18,16:31:02,6/27/18 16:31
,31,6/27/18,16:30:05,6/27/18 16:30
,38,6/27/18,16:29:01,6/27/18 16:29
,11,6/27/18,16:28:51,6/27/18 16:28
,22,6/27/18,16:21:11,6/27/18 16:21
,9,6/27/18,16:16:30,6/27/18 16:16
,19,6/27/18,15:42:25,6/27/18 15:42
,34,6/23/18,17:54:22,6/23/18 17:54
,9,6/23/18,17:53:12,6/23/18 17:53
,43,6/21/18,7:54:50,6/21/18 7:54
,3,6/17/18,14:58:22,6/17/18 14:58
,20,6/14/18,12:33:02,6/14/18 12:33
